"","Species","genus","Allergen.simple","Allergen.Family","Databases","Ref.manual","Mol.alt","Allergen.genus","Types","Matched.names","Species.in.data","Accepted.names.in.data","Matches.with.database"
"124","Bromus_inermis","Bromus","Bro_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Bra di 5;Fes e 5;Bro i 5","Bro_5","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_inermis","Bromus_inermis","1b"
"125","Bromus_inermis","Bromus","Bro_7","AF007: EF hand family","AllergomeData","NA","Bra di 7;Fes e 7;Bro i 7","Bro_7","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_inermis","Bromus_inermis","1b"
"126","Bromus_inermis","Bromus","Fes_e_13","AF057: Polygalacturonase","AllergomeData","NA","Fes e 13","Bromus_13","NA","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior","Bromus_inermis","Bromus_inermis","3"
"127","Bromus_sterilis","Bromus","Bra_di_11","AF087: Ole e 1 family","AllergomeData","NA","Bra di 11","Bromus_11","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_sterilis","Bromus_sterilis","3"
"128","Bromus_sterilis","Bromus","Bra_di_13","AF057: Polygalacturonase","AllergomeData","NA","Bra di 13","Bromus_13","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_sterilis","Bromus_sterilis","3"
"129","Bromus_sterilis","Bromus","Bra_di_2","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 2","Bromus_2","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_sterilis","Bromus_sterilis","3"
"130","Bromus_sterilis","Bromus","Bro_1","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 1;Bra sy 1;Fes e 1;Bro a 1;Bro i 1","Bro_1","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Agropyron_sylvaticum;_Brachypodium_gracile_f._pubescens;_Brachypodium_miserum;_Brachypodium_pubescens;_Brachypodium_sylvaticum;_Brachypodium_watti;_Brevipodium_sylvaticum;_Bromus_dumosus;_Bromus_sylvaticus;_Festuca_sylvatica;_Grasses;_Plants;_Poaceae;_Slender_False_Brome;_Triticum_sylvaticum;_Wood_False_Brome;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_sterilis","Bromus_sterilis","1b"
"131","Bromus_sterilis","Bromus","Bro_12","AF051: Profilin","AllergomeData","NA","Bra di 12","Bro_12","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_sterilis","Bromus_sterilis","1b"
"132","Bromus_sterilis","Bromus","Bro_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Bra di 4;Fes e 4;Bro a 4","Bro_4","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae","Bromus_sterilis","Bromus_sterilis","1b"
"133","Bromus_sterilis","Bromus","Bro_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Bra di 5;Fes e 5;Bro i 5","Bro_5","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_sterilis","Bromus_sterilis","1b"
"134","Bromus_sterilis","Bromus","Bro_7","AF007: EF hand family","AllergomeData","NA","Bra di 7;Fes e 7;Bro i 7","Bro_7","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_sterilis","Bromus_sterilis","1b"
"135","Bromus_sterilis","Bromus","Fes_e_13","AF057: Polygalacturonase","AllergomeData","NA","Fes e 13","Bromus_13","NA","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior","Bromus_sterilis","Bromus_sterilis","3"
"136","Bromus_tectorum","Bromus","Bra_di_11","AF087: Ole e 1 family","AllergomeData","NA","Bra di 11","Bromus_11","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_tectorum","Bromus_tectorum","3"
"137","Bromus_tectorum","Bromus","Bra_di_13","AF057: Polygalacturonase","AllergomeData","NA","Bra di 13","Bromus_13","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_tectorum","Bromus_tectorum","3"
"138","Bromus_tectorum","Bromus","Bra_di_2","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 2","Bromus_2","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_tectorum","Bromus_tectorum","3"
"139","Bromus_tectorum","Bromus","Bro_1","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 1;Bra sy 1;Fes e 1;Bro a 1;Bro i 1","Bro_1","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Agropyron_sylvaticum;_Brachypodium_gracile_f._pubescens;_Brachypodium_miserum;_Brachypodium_pubescens;_Brachypodium_sylvaticum;_Brachypodium_watti;_Brevipodium_sylvaticum;_Bromus_dumosus;_Bromus_sylvaticus;_Festuca_sylvatica;_Grasses;_Plants;_Poaceae;_Slender_False_Brome;_Triticum_sylvaticum;_Wood_False_Brome;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_tectorum","Bromus_tectorum","1b"
"140","Bromus_tectorum","Bromus","Bro_12","AF051: Profilin","AllergomeData","NA","Bra di 12","Bro_12","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_tectorum","Bromus_tectorum","1b"
"141","Bromus_tectorum","Bromus","Bro_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Bra di 4;Fes e 4;Bro a 4","Bro_4","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae","Bromus_tectorum","Bromus_tectorum","1b"
"142","Bromus_tectorum","Bromus","Bro_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Bra di 5;Fes e 5;Bro i 5","Bro_5","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_tectorum","Bromus_tectorum","1b"
"143","Bromus_tectorum","Bromus","Bro_7","AF007: EF hand family","AllergomeData","NA","Bra di 7;Fes e 7;Bro i 7","Bro_7","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_tectorum","Bromus_tectorum","1b"
"144","Bromus_tectorum","Bromus","Fes_e_13","AF057: Polygalacturonase","AllergomeData","NA","Fes e 13","Bromus_13","NA","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior","Bromus_tectorum","Bromus_tectorum","3"
"145","Calamagrostis_epigejos","Calamagrostis","Poe_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Poe_1","NA","NA","Calamagrostis_epigejos","Calamagrostis_epigejos","1b"
"146","Calamagrostis_epigejos","Calamagrostis","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Calamagrostis_epigejos","Calamagrostis_epigejos","1b"
"147","Calamagrostis_epigejos","Calamagrostis","Poe_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Poe_4","NA","NA","Calamagrostis_epigejos","Calamagrostis_epigejos","1b"
"148","Calamagrostis_epigejos","Calamagrostis","Poe_5","AF102: Group 5/6 grass pollen allergen","allergen added based on Grass taxonomy","NA","NA","Poe_5","NA","NA","Calamagrostis_epigejos","Calamagrostis_epigejos","1b"
"149","Calamagrostis_epigejos","Calamagrostis","Poe_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Poe_7","NA","NA","Calamagrostis_epigejos","Calamagrostis_epigejos","1b"
"150","Chenopodium_album","Chenopodium","Che_a_1","AF087: Ole e 1 family","AllergomeData;IUISallergens;SDAPallergen;AllergenOnline","NA","Che a 1;Che a 1.0101","Chenopodium_1","NA;Airway;weed Caryophyllales;Aero Plant","Amaranthaceae;_Chenopodium_album;_Goosefoot;_Lamb's-quarters;_Plants;Chenopodium_album","Chenopodium_album","Chenopodium_album","1"
"151","Chenopodium_album","Chenopodium","Che_a_2","AF051: Profilin","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","NA","Che a 2","Chenopodium_2","NA;Aero Plant;Airway;weed Caryophyllales","Amaranthaceae;_Chenopodium_album;_Goosefoot;_Lamb's-quarters;_Plants;Chenopodium_album","Chenopodium_album","Chenopodium_album","1"
"152","Chenopodium_album","Chenopodium","Che_a_3","AF007: EF hand family","AllergomeData;IUISallergens;SDAPallergen;AllergenOnline","NA","Che a 3;Che a 3.0101","Chenopodium_3","NA;Airway;weed Caryophyllales;Aero Plant","Amaranthaceae;_Chenopodium_album;_Goosefoot;_Lamb's-quarters;_Plants;Chenopodium_album","Chenopodium_album","Chenopodium_album","1"
"153","Corynephorus_canescens","Corynephorus","Poe_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Poe_1","NA","NA","Corynephorus_canescens","Corynephorus_canescens","1b"
"154","Corynephorus_canescens","Corynephorus","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Corynephorus_canescens","Corynephorus_canescens","1b"
"155","Corynephorus_canescens","Corynephorus","Poe_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Poe_4","NA","NA","Corynephorus_canescens","Corynephorus_canescens","1b"
"156","Corynephorus_canescens","Corynephorus","Poe_5","AF102: Group 5/6 grass pollen allergen","allergen added based on Grass taxonomy","NA","NA","Poe_5","NA","NA","Corynephorus_canescens","Corynephorus_canescens","1b"
"157","Corynephorus_canescens","Corynephorus","Poe_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Poe_7","NA","NA","Corynephorus_canescens","Corynephorus_canescens","1b"
"158","Dactylis_glomerata","Dactylis","Dac_g_13","AF057: Polygalacturonase","AllergomeData","NA","Dac g 13","Dactylis_13","NA","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae","Dactylis_glomerata","Dactylis_glomerata","1"
"159","Dactylis_glomerata","Dactylis","Dac_g_2","AF093: Expansin and expansin-like","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","NA","Dac g 2","Dactylis_2","NA;Aero Plant;Airway;grass Poales","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae;Dactylis_glomerata","Dactylis_glomerata","Dactylis_glomerata","1"
"160","Dactylis_glomerata","Dactylis","Dac_g_3","AF093: Expansin and expansin-like","AllergomeData;IUISallergens;SDAPallergen;AllergenOnline","NA","Dac g 3;Dac g 3.0101","Dactylis_3","NA;Airway;grass Poales;Aero Plant","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae;Dactylis_glomerata","Dactylis_glomerata","Dactylis_glomerata","1"
"161","Dactylis_glomerata","Dactylis","Poe_1","AF093: Expansin and expansin-like","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","NA","Dac g 1","Poe_1","NA;Aero Plant;Airway;grass Poales","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae;Dactylis_glomerata","Dactylis_glomerata","Dactylis_glomerata","1b"
"162","Dactylis_glomerata","Dactylis","Poe_12","AF051: Profilin","AllergomeData","NA","Dac g 12","Poe_12","NA","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae","Dactylis_glomerata","Dactylis_glomerata","1b"
"163","Dactylis_glomerata","Dactylis","Poe_4","AF099: Berberine bridge enzyme","AllergomeData;IUISallergens;SDAPallergen;AllergenOnline","NA","Dac g 4;Dac g 4.0101","Poe_4","NA;Airway;grass Poales;Aero Plant","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae;Dactylis_glomerata","Dactylis_glomerata","Dactylis_glomerata","1b"
"164","Dactylis_glomerata","Dactylis","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","NA","Dac g 5","Poe_5","NA;Aero Plant;Airway;grass Poales","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae;Dactylis_glomerata","Dactylis_glomerata","Dactylis_glomerata","1b"
"165","Dactylis_glomerata","Dactylis","Poe_7","AF007: EF hand family","AllergomeData","NA","Dac g 7","Poe_7","NA","Cocksfoot_Grass;_Dactylis_glomerata;_Grasses;_Orchard_Grass;_Plants;_Poaceae","Dactylis_glomerata","Dactylis_glomerata","1b"
"166","Danthonia_decumbens","Danthonia","Dan_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Dan_1","NA","NA","Danthonia_decumbens","Danthonia_decumbens","1b"
"167","Danthonia_decumbens","Danthonia","Dan_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Dan_12","NA","NA","Danthonia_decumbens","Danthonia_decumbens","1b"
"168","Danthonia_decumbens","Danthonia","Dan_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Dan_4","NA","NA","Danthonia_decumbens","Danthonia_decumbens","1b"
"169","Danthonia_decumbens","Danthonia","Dan_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Dan_7","NA","NA","Danthonia_decumbens","Danthonia_decumbens","1b"
"170","Deschampsia_flexuosa","Deschampsia","Poe_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Poe_1","NA","NA","Deschampsia_flexuosa","Deschampsia_flexuosa","1b"
"171","Deschampsia_flexuosa","Deschampsia","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Deschampsia_flexuosa","Deschampsia_flexuosa","1b"
"172","Deschampsia_flexuosa","Deschampsia","Poe_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Poe_4","NA","NA","Deschampsia_flexuosa","Deschampsia_flexuosa","1b"
"173","Deschampsia_flexuosa","Deschampsia","Poe_5","AF102: Group 5/6 grass pollen allergen","allergen added based on Grass taxonomy","NA","NA","Poe_5","NA","NA","Deschampsia_flexuosa","Deschampsia_flexuosa","1b"
"174","Deschampsia_flexuosa","Deschampsia","Poe_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Poe_7","NA","NA","Deschampsia_flexuosa","Deschampsia_flexuosa","1b"
"175","Digitaria_ischaemum","Digitaria","Pan_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Pan_1","NA","NA","Digitaria_ischaemum","Digitaria_ischaemum","1b"
"176","Digitaria_ischaemum","Digitaria","Pan_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Pan_12","NA","NA","Digitaria_ischaemum","Digitaria_ischaemum","1b"
"177","Digitaria_ischaemum","Digitaria","Pan_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Pan_4","NA","NA","Digitaria_ischaemum","Digitaria_ischaemum","1b"
"178","Digitaria_ischaemum","Digitaria","Pan_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Pan_7","NA","NA","Digitaria_ischaemum","Digitaria_ischaemum","1b"
"179","Digitaria_sanguinalis","Digitaria","Pan_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Pan_1","NA","NA","Digitaria_sanguinalis","Digitaria_sanguinalis","1b"
"180","Digitaria_sanguinalis","Digitaria","Pan_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Pan_12","NA","NA","Digitaria_sanguinalis","Digitaria_sanguinalis","1b"
"181","Digitaria_sanguinalis","Digitaria","Pan_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Pan_4","NA","NA","Digitaria_sanguinalis","Digitaria_sanguinalis","1b"
"182","Digitaria_sanguinalis","Digitaria","Pan_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Pan_7","NA","NA","Digitaria_sanguinalis","Digitaria_sanguinalis","1b"
"183","Echium_vulgare","Echium","Ech_p_Cytochrome_C","AF006: Cytochrome c","AllergomeData","Allergome","Ech p Cytochrome C","Echium_C","NA","Boraginaceae;_Echium_lycopsis;_Echium_plantagineum;_Paterson's_Curse;_Plants;_Salvation_Jane","Echium_vulgare","Echium_vulgare","3"
"184","Elymus_repens","Elymus","Tri_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Tri_1","NA","NA","Elymus_repens","Elymus_repens","1b"
"185","Elymus_repens","Elymus","Tri_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Tri_12","NA","NA","Elymus_repens","Elymus_repens","1b"
"186","Elymus_repens","Elymus","Tri_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Tri_4","NA","NA","Elymus_repens","Elymus_repens","1b"
"187","Elymus_repens","Elymus","Tri_5","AF102: Group 5/6 grass pollen allergen","allergen added based on Grass taxonomy","NA","NA","Tri_5","NA","NA","Elymus_repens","Elymus_repens","1b"
"188","Elymus_repens","Elymus","Tri_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Tri_7","NA","NA","Elymus_repens","Elymus_repens","1b"
"189","Eragrostis_minor","Eragrostis","Era_1","AF093: Expansin and expansin-like","allergen added based on Grass taxonomy","NA","NA","Era_1","NA","NA","Eragrostis_minor","Eragrostis_minor","1b"
"190","Eragrostis_minor","Eragrostis","Era_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Era_12","NA","NA","Eragrostis_minor","Eragrostis_minor","1b"
"191","Eragrostis_minor","Eragrostis","Era_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Era_4","NA","NA","Eragrostis_minor","Eragrostis_minor","1b"
"192","Eragrostis_minor","Eragrostis","Era_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Era_7","NA","NA","Eragrostis_minor","Eragrostis_minor","1b"
